Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
58880,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Liuixalus,ocellatus,"(Liu & Hu, 1973)",,,,,Philautus ocellatus  ,,,,EN,B1ab(iii),3.1,2004,decreasing,N
58317,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Liurana,alpina,"Huang & Ye, 1997",,,,,Ingerana alpina|Limnonectes alpinus|Liurana alpinus,,,,DD,,3.1,2004,unknown,N
58320,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Liurana,medogensis,"Fei, Ye & Huang, 1997",,,,,Ingerana medogensis|Leptopelis medogensis|Limnonectes medogensis,,,,DD,,3.1,2004,unknown,N
58323,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Liurana,xizangensis,"(Hu, 1977)",,,,,Cornufer xizangensis|Ingerana xizangensis|Limnonectes xizangensis,,,,DD,,3.1,2004,decreasing,N
22702732,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Lochmias,nematura,"(Lichtenstein, 1823)",,,,,"",Sharp-tailed Streamcreeper,,,LC,,3.1,2012,stable,N
22714664,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Locustella,certhiola,"(Pallas, 1811)",,,,,"","Pallas's Grasshopper-warbler, Pallas's Grasshopper Warbler, Pallas's Grasshopper-Warbler",,,LC,,3.1,2012,decreasing,N
22714688,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Locustella,fasciolata,"(Gray, 1860)",,,,,"","Gray's Grasshopper-warbler, Gray's Grasshopper Warbler, Gray's Grasshopper-Warbler",,,LC,,3.1,2012,stable,N
22714679,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Locustella,fluviatilis,"(Wolf, 1810)",,,,,"","Eurasian River Warbler, River Warbler",Locustelle fluviatile,,LC,,3.1,2014,decreasing,N
22714654,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Locustella,lanceolata,"(Temminck, 1840)",,,,,"",Lanceolated Warbler,,,LC,,3.1,2015,stable,N
22714684,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Locustella,luscinioides,"(Savi, 1824)",,,,,"",Savi's Warbler,Locustelle luscinioïde,,LC,,3.1,2014,decreasing,N
22714657,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Locustella,naevia,"(Boddaert, 1783)",,,,,"","Common Grasshopper-warbler, Common Grasshopper-Warbler, Common Grasshopper Warbler, Grasshopper Warbler",Locustelle tachetée,,LC,,3.1,2014,stable,N
22714669,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Locustella,ochotensis,"(Middendorff, 1853)",,,,,"","Middendorff's Grasshopper-warbler, Middendorff's Grasshopper Warbler, Middendorff's Grasshopper-Warbler",,,LC,,3.1,2015,decreasing,N
22714674,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Locustella,pleskei,"Taczanowski, 1889",,,,,"","Pleske's Grasshopper-warbler, Pleske's Grasshopper-Warbler, Styan's Grasshopper Warbler",,,VU,C2a(i),3.1,2012,decreasing,N
22715480,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Locustella,pryeri,"Seebohm, 1884",,,,,Megalurus pryeri |Megalurus pryeri |Megalurus pryeri |Megalurus pryeri |Megalurus pryeri ,"Marsh Grassbird, Japanese Marsh Warbler",,,NT,,3.1,2012,decreasing,N
12263,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,bokermanni,"Sazima, Vizotto & Taddei , 1978",,,,,"",Bokermann's Nectar Bat,,,DD,,3.1,2008,unknown,N
12264,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,dekeyseri,"Taddei, Vizotto & Sazima, 1983",,,,,"",Dekeyser's Nectar Bat,,,EN,C2a(i),3.1,2016,decreasing,N
12267,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,mordax,"Thomas, 1903",,,,,"","Goldman' Nectar Bat, Goldman's Nectar Bat",,,LC,,3.1,2008,unknown,N
12268,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,robusta,"Miller, 1912",,,,,"",Orange Nectar Bat,,,LC,,3.1,2015,unknown,N
12269,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,thomasi,"J.A. Allen, 1904",,,,,"",Thomas's Nectar Bat,,,LC,,3.1,2015,unknown,N
12270,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,aurita,"Tomes, 1863",,,,,"","Common Sword-nosed Bat, Tomes's Sword-nosed Bat",,,LC,,3.1,2015,stable,N
12271,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,fernandezi,"Ochoa & Ibanez, 1982",,,,,"",Fernandez's Sword-nosed Bat,,,EN,D,3.1,2016,decreasing,N
40027,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,inusitata,"Handley & Ochoa, 1997",,,,,"",,,,DD,,3.1,2016,unknown,N
12273,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,orinocensis,"Linares & Ojasti, 1971",,,,,"",Orinoco Sword-nosed Bat,,,VU,A4c,3.1,2016,decreasing,N
12274,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Lonchothrix,emiliae,"Thomas, 1920",,,,,"",Tuft-tailed Spiny Tree Rat,,,LC,,3.1,2016,stable,N
22729138,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,atricapilla,"(Vieillot, 1807)",,,,,"",Chestnut Munia,,,LC,,3.1,2012,stable,N
22719787,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,bicolor,"(Fraser, 1843)",,,,,"","Black-and-white Munia, Red-backed Mannikin, Black-and-white Mannikin",Spermète à bec bleu,,LC,,3.1,2012,stable,N
22719761,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,cantans,"(Gmelin, 1789)",,,,,Euodice cantans |Euodice cantans cantans,"African Silverbill, Warbling Silverbill",Bec d'argent,,LC,,3.1,2012,stable,N
22719886,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,castaneothorax,"(Gould, 1837)",,,,,"","Chestnut-breasted Munia, Chestnut-breasted Mannikin",,,LC,,3.1,2012,stable,N
22719782,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,cucullata,"(Swainson, 1837)",,,,,"","Bronze Munia, Bronze Mannikin",Spermète nonnette,,LC,,3.1,2012,stable,N
22719882,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,flaviprymna,"(Gould, 1845)",,,,,"","Yellow-rumped Munia, Yellow-rumped Mannikin",,,LC,,3.1,2012,stable,N
22719801,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,fringilloides,"(Lafresnaye, 1835)",,,,,"","Magpie Munia, Magpie Mannikin",Spermète pie,,LC,,3.1,2012,stable,N
22719795,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,nigriceps,"(Cassin, 1852)",,,,,"","Brown-backed Munia, Red-backed Mannikin",,,LC,,3.1,2012,stable,N
22719821,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,punctulata,"(Linnaeus, 1758)",,,,,"","Scaly-breasted Munia, Nutmeg Mannikin, Nutmeg Mannikinl, Spice Finch",Spermète d'épices,,LC,,3.1,2012,stable,N
22719806,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,striata,"(Linnaus, 1766)",,,,,"",White-rumped Munia,,,LC,,3.1,2012,stable,N
12302,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,"(Schreber, 1777)",,,,,Lutra canadensis,"North American River Otter, Northern River Otter, North American Otter","Loutre de rivière, Loutre du Canada","Nutria de Canadá, Nutria Norteamericana",LC,,3.1,2015,stable,N
12303,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,"(Molina, 1782)",,,,,Lutra felina  ,"Marine Otter, Sea Cat","Chungungo, Loutre de mer","Chinchimen, Chichimen, Chingungo, Gato de Mar, Gato Marino, Huallaca, Nutria de Mar",EN,A3cde,3.1,2015,decreasing,N
12304,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,"(Olfers, 1818)",,,,,Lutra longicaudis subspecies longicaudis,"Neotropical Otter, La Plata Otter, Neotropical River Otter, South American River Otter, Long-tailed Otter","Loutre d'AmériquedDu Sud, Loutre à longue queue","Gato de Agua, Lobito del Plata, Lobito de Río, Nutria De Agua, Perro De Agua, Taira",NT,,3.1,2015,decreasing,N
12305,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,"(Thomas, 1908)",,,,,Lutra provocax  ,"Southern River Otter, Huillin",Loutre du Chili,"Huillín, Lobito Patagonica, Nutria de Chile",EN,A3cde,3.1,2015,decreasing,N
22696134,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Lophaetus,occipitalis,"(Daudin, 1800)",,,,,"",Long-crested Eagle,Aigle huppé,,LC,,3.1,2012,increasing,N
22682396,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Lophoceros,alboterminatus,"Büttikofer, 1889",,,,,Tockus alboterminatus,Crowned Hornbill,Calao couronné,,LC,,3.1,2012,decreasing,N
22682363,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Lophoceros,camurus,"(Cassin, 1857)",,,,,Tockus camurus,Dwarf Hornbill,Calao pygmée à bec rouge,,LC,,3.1,2012,stable,N
22682413,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Lophoceros,nasutus,"(Linnaeus, 1766)",,,,,Tockus nasutus,African Grey Hornbill,Calao nasique,,LC,,3.1,2012,stable,N
61612971,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Lophoceros,semifasciatus,"(Hartlaub, 1855)",,,,,"",West African Pied Hornbill,,,LC,,3.1,2014,unknown,N
22680472,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Lophodytes,cucullatus,"(Linnaeus, 1758)",,,,,Mergus cucullatus |Mergus cucullatus cucullatus|Mergus cucullatus cucullatus,Hooded Merganser,,,LC,,3.1,2012,increasing,N
22695010,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Lophoictinia,isura,"(Gould, 1838)",,,,,"",Square-tailed Kite,,Milano Colicuadrado,LC,,3.1,2012,stable,N
22691837,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Lopholaimus,antarcticus,"(Shaw, 1794)",,,,,"",Topknot Pigeon,,,LC,,3.1,2012,decreasing,N
22680130,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Lophonetta,specularioides,"King, 1828",,,,,Anas specularioides |Anas specularioides |Anas specularioides ,Crested Duck,,,LC,,3.1,2012,stable,N
22679182,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophophorus,impejanus,"(Latham, 1790)",,,,,"",Himalayan Monal,,,LC,,3.1,2012,decreasing,N
22679192,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophophorus,lhuysii,"Geoffroy Saint-Hilaire, 1866",,,,,"","Chinese Monal, Chinese Impeyan",,"Faisán Monal Chino, Lofóforo Chino, Monal Coliverde",VU,C2a(i),3.1,2013,decreasing,N
22679185,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophophorus,sclateri,"Jerdon, 1870",,,,,"","Sclater's Monal, Crestless Monal",,"Faisán Monal de Sclater, Lofóforo de Sclater, Monal Coliblanco",VU,C2a(i),3.1,2013,decreasing,N
22687196,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,brachylophus,"Moore, 1949",,,,,Lophornis brachylopha|Lophornis brachylopha|Lophornis brachylopha|Lophornis brachylopha|Lophornis brachylopha,Short-crested Coquette,,"Coqueta Cresticorta, Coqueta de Guerrero",CR,"B1ab(i,ii,iii,v)",3.1,2015,decreasing,N
22726682,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,chalybeus,"(Vieillot, 1823)",,,,,"",Festive Coquette,,,NT,,3.1,2014,unknown,N
22687187,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,gouldii,"(Lesson, 1833)",,,,,"",Dot-eared Coquette,,,VU,A3c,3.1,2012,unknown,N
22687241,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,helenae,"(DeLattre, 1843)",,,,,Paphosia helenae helenae,Black-crested Coquette,,,LC,,3.1,2012,unknown,N
22687190,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,magnificus,"(Vieillot, 1817)",,,,,Lophornis magnifica magnifica,Frilled Coquette,,,LC,,3.1,2012,unknown,N
22687181,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,ornatus,"(Boddaert, 1783)",,,,,Lophornis ornata ornata,Tufted Coquette,,,LC,,3.1,2012,decreasing,N
22687235,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,pavoninus,"Salvin & Godman, 1882",,,,,Lophornis pavonina pavonina,Peacock Coquette,,,LC,,3.1,2012,unknown,N
22687211,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,stictolophus,"Salvin & Elliot, 1873",,,,,Lophornis stictolopha stictolopha|Lophornis stictolopha stictolopha,Spangled Coquette,,"Coqueta Coronada, Coqueta Lentejuelada",LC,,3.1,2012,unknown,N
22726690,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,verreauxii,"(Bourcier & Verreaux, 1853)",,,,,"",Butterfly Coquette,,,LC,,3.1,2014,decreasing,N
21984,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,brasiliense,"(Peters, 1866)",,,,,Tonatia brasiliense  ,Pygmy Round-eared Bat,,,LC,,3.1,2008,stable,N
21985,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,carrikeri,"(J.A. Allen, 1910)",,,,,Tonatia carrikeri  ,Carriker's Round-eared Bat,,,LC,,3.1,2008,decreasing,N
21986,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,evotis,"(Davis & Carter, 1978)",,,,,Tonatia evotis  ,Davis's Round-eared Bat,,,LC,,3.1,2008,stable,N
21987,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,schulzi,"Genoways & Williams, 1980",,,,,Tonatia schulzi  ,Schultz's Round-eared Bat,,,LC,,3.1,2016,unknown,N
21988,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,silvicolum,"d'Orbigny, 1836",,,,,Tonatia silvicola  ,White-throated Round-eared Bat,,,LC,,3.1,2008,unknown,N
22689177,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Lophostrix,cristata,"(Daudin, 1800)",,,,,"",Crested Owl,,,LC,,3.1,2012,stable,N
22691965,ANIMALIA,CHORDATA,AVES,OTIDIFORMES,OTIDIDAE,Lophotis,ruficrista,"(Smith, 1836)",,,,,Eupodotis ruficrista,Red-crested Bustard,,,LC,,3.1,2012,stable,N
22699564,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Lophotriccus,eulophotes,"Todd, 1925",,,,,"","Long-crested Pygmy-tyrant, Long-crested Pygmy Tyrant, Long-crested Pygmy-Tyrant",,,LC,,3.1,2012,decreasing,N
22699569,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Lophotriccus,galeatus,"(Boddaert, 1783)",,,,,"","Helmeted Pygmy-tyrant, Helmeted Pygmy Tyrant, Helmeted Pygmy-Tyrant",,,LC,,3.1,2012,stable,N
22699554,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Lophotriccus,pileatus,"(Tschudi, 1844)",,,,,"","Scale-crested Pygmy-tyrant, Scale-crested Pygmy Tyrant, Scale-crested Pygmy-Tyrant",,,LC,,3.1,2012,stable,N
22699559,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Lophotriccus,vitiosus,"(Bangs & Penard, 1921)",,,,,"","Double-banded Pygmy-tyrant, Double-banded Pygmy Tyrant, Double-banded Pygmy-Tyrant",,,LC,,3.1,2012,stable,N
22696111,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Lophotriorchis,kienerii,"(Geoffroy Saint-Hilaire, 1835)",,,,,"",Rufous-bellied Eagle,,,LC,,3.1,2012,decreasing,N
22679217,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophura,leucomelanos,"(Latham, 1790)",,,,,"",Kalij Pheasant,,,LC,,3.1,2013,decreasing,N
22679220,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophura,nycthemera,"(Linnaeus, 1758)",,,,,"",Silver Pheasant,,,LC,,3.1,2012,decreasing,N
12356,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Lophuromys,sikapusi,"(Temminck, 1853)",,,,,Lophuromys angolensis  |Lophuromys ansorgei  ,Rusty-bellied Brush-furred Rat,,,LC,,3.1,2008,unknown,N
22685366,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Loriculus,vernalis,"(Sparrman, 1787)",,,,,"","Vernal Hanging-parrot, Vernal Hanging Parrot, Vernal Hanging-Parrot",,,LC,,3.1,2012,stable,N
22720646,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxia,curvirostra,"Linnaeus, 1758",,,,,"","Red Crossbill, Crossbill, Common Crossbill",,,LC,,3.1,2012,stable,N
22728944,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxia,leucoptera,"Gmelin, 1789",,,,,"","White-winged Crossbill, Two-barred Crossbill",,,LC,,3.1,2012,decreasing,N
22720638,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxia,pytyopsittacus,"Borkhausen, 1793",,,,,"",Parrot Crossbill,,,LC,,3.1,2015,stable,N
22720641,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxia,scotica,"Hartert, 1904",,,,,"",Scottish Crossbill,,,LC,,3.1,2012,stable,N
22720742,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxioides,bailleui,"(Oustalet, 1877)",,,,,"",Palila,,,CR,A4bce,3.1,2015,decreasing,N
12392,ANIMALIA,CHORDATA,MAMMALIA,PROBOSCIDEA,ELEPHANTIDAE,Loxodonta,africana,"(Blumenbach, 1797)",,,,,Elephas africana|Loxodonta cyclotis  ,African Elephant,"Éléphant d'Afrique, Éléphant Africain",Elefante Africano,VU,A2a,3.1,2008,increasing,N
2396,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Loxodontomys,micropus,"(Waterhouse, 1837)",,,,,Auliscomys micropus  ,"Southern Pericote, Southern Big-eared Mouse",,,LC,,3.1,2008,stable,N
29434,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Loxodontomys,pikumche,"Spotorno, Cofre, Vilina, Marquet & Walker, 1998",,,,,"",,,,LC,,3.1,2008,decreasing,N
22720832,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxops,caeruleirostris,"(Wilson, 1890)",,,,,"","Akekee, 'Akeke'e",,,CR,A3ce+4ace,3.1,2015,decreasing,N
22720836,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxops,coccineus,"(Gmelin, 1789)",,,,,"","Akepa, 'Akepa",,,EN,"B1ab(i,ii,iii,iv,v)",3.1,2013,decreasing,N
59569,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,SIPHONOPIDAE,Luetkenotyphlus,brasiliensis,"(Lütken, 1851)",,,,,Siphonops brasiliensis,Sao Paulo Caecilian,,,DD,,3.1,2004,unknown,N
22717411,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Lullula,arborea,"(Linnaeus, 1758)",,,,,"","Wood Lark, Woodlark",,,LC,,3.1,2014,stable,N
10219,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Lundomys,molitor,"(Winge, 1887)",,,,,Hesperomys molitor  |Holochilus magnus  ,"Lund's Amphibious Rat, Lund's Amphibious Rat, Greater Marsh Rat",,,LC,,3.1,2008,decreasing,N
22689698,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Lurocalis,rufiventris,"Taczanowski, 1884",,,,,"",Rufous-bellied Nighthawk,,,LC,,3.1,2012,decreasing,N
22689695,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Lurocalis,semitorquatus,"(Gmelin, 1789)",,,,,"",Short-tailed Nighthawk,,,LC,,3.1,2012,stable,N
22709727,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,brunnea,"(Hodgson, 1837)",,,,,"",Indian Blue Robin,,,LC,,3.1,2012,decreasing,N
22709701,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,calliope,"(Pallas, 1776)",,,,,"",Siberian Rubythroat,,,LC,,3.1,2012,stable,N
22709730,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,cyane,"(Pallas, 1776)",,,,,"",Siberian Blue Robin,,,LC,,3.1,2012,decreasing,N
22709691,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,luscinia,"(Linnaeus, 1758)",,,,,"","Thrush Nightingale, Thrush-Nightingale",Rossignol progné,,LC,,3.1,2014,stable,N
22709696,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,megarhynchos,"(Brehm, 1831)",,,,,"","Common Nightingale, Nightingale",Rossignol philomèle,,LC,,3.1,2014,stable,N
22709717,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,obscura,"(Berezowski & Bianchi, 1891)",,,,,Erithacus obscurus obscurus,"Black-throated Blue Robin, Blackthroat",,,VU,C2a(i),3.1,2013,decreasing,N
22709724,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,pectardens,"(David, 1871)",,,,,"",Firethroat,,,NT,,3.1,2012,decreasing,N
22709704,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,pectoralis,"(Gould, 1837)",,,,,"",White-tailed Rubythroat,,,LC,,3.1,2012,stable,N
22709711,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,ruficeps,"(Hartert, 1907)",,,,,Erithacus ruficeps ruficeps,Rufous-headed Robin,,,EN,C2a(ii),3.1,2013,decreasing,N
22709688,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,sibilans,"(Swinhoe, 1863)",,,,,"",Rufous-tailed Robin,,,LC,,3.1,2012,stable,N
22709707,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Luscinia,svecica,"(Linnaeus, 1758)",,,,,"",Bluethroat,Gorgebleue,,LC,,3.1,2012,stable,N
12419,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,lutra,"(Linnaeus, 1758)",,,,,Lutra nippon  |Viverra lutra,"Eurasian Otter, European Otter, European River Otter, Old World Otter, Common Otter","Loutre commune, Loutre de rivière, Loutre d'Europe","Nutria, Nutria Común",NT,,3.1,2015,decreasing,N
40503,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Lutreolina,crassicaudata,"(Desmarest, 1804)",,,,,"","Little Water Opossum, Thick-tailed Opossum, Lutrine Opossum",Opossum à grosse queue,Comadreja Colorada,LC,,3.1,2016,unknown,N
12427,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutrogale,perspicillata,"(I. Geoffroy Saint-Hilaire, 1826)",,,,,Lutra perspicillata  ,"Smooth-coated Otter, Indian Smooth-coated Otter",Loutre d'Asie,"Nutria Lisa, Nutria Simung",VU,A2cde,3.1,2015,decreasing,N
22681845,ANIMALIA,CHORDATA,AVES,PICIFORMES,LYBIIDAE,Lybius,torquatus,"(Dumont, 1816)",,,,,"",Black-collared Barbet,Barbican à collier,,LC,,3.1,2012,decreasing,N
22681816,ANIMALIA,CHORDATA,AVES,PICIFORMES,LYBIIDAE,Lybius,vieilloti,"(Leach, 1815)",,,,,Lybius vielloti vielloti,Vieillot's Barbet,Barbican de Vieillot,,LC,,3.1,2012,unknown,N
6929,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Lycalopex,culpaeus,"Molina, 1782",,,,,Pseudalopex culpaeus,"Culpeo, Andean Fox",Culpeau,"Lobo Andino, Culpeo, Zorro Andino, Zorro Colorado, Zorro Culpeo",LC,,3.1,2016,stable,N
41586,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Lycalopex,fulvipes,"Martin, 1837",,,,,Pseudalopex fulvipes,Darwin's Fox,,"Zorro Chilote, Zorro Azul, Zorro de Chiloé, Zorro de Darwin",EN,C1,3.1,2016,decreasing,N
6927,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Lycalopex,griseus,"Gray, 1837",,,,,Pseudalopex griseus,"South American Grey Fox, Argentine Gray Fox, Grey Zorro",Renard Gris,"Chilla, Zorro Chico, Zorro Chilla, Zorro De La Pampa, Zorro Gris, Zorro Gris Chico, Zorro Gris Patagónico",LC,,3.1,2016,stable,N
